modificado,nombre,pagina,tipo,kb,link,disponible
2026-06-12 12:27:31-04:00,Bolivia-Promedio de Tarifas Hoteleras Según Categoría Hotelera 2008 – 2025,Estadísticas Hoteleras,excel,115.0,https://nube.ine.gob.bo/index.php/s/UvwoNSjV2Vh2FZB/download,True
2026-06-12 16:52:50-04:00,Bolivia – Volumen Comercializado de Refinados al Mercado Interno por Producto según Año y Mes 2000 – 2025,Hidrocarburos,spreadsheet,288.17,https://nube.ine.gob.bo/index.php/s/IodKCbYLku1WFLu/download,True
2026-06-15 10:21:07-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES ABRIL DE 2026,Precios Internacionales,pdf,2531.13,https://nube.ine.gob.bo/index.php/s/FCf88AIyC1NAcDs/download,True
2026-06-15 10:21:08-04:00,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES MAYO DE 2026,Precios Internacionales,pdf,2517.15,https://nube.ine.gob.bo/index.php/s/qcxC0Mvb7hEezmx/download,True
2026-06-17 17:46:21-04:00,"Bolivia Parque Automotor por Tipo De Servicio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,263.32,https://nube.ine.gob.bo/index.php/s/3719r540c6SBqi1/download,True
2026-06-18 09:03:43-04:00,"Chuquisaca Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,271.64,https://nube.ine.gob.bo/index.php/s/KODQRpHfU9ByH6o/download,True
2026-06-18 09:03:47-04:00,"La Paz Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,331.24,https://nube.ine.gob.bo/index.php/s/jqSbLe2vOyIG1ih/download,True
2026-06-18 09:03:51-04:00,"Cochabamba Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,302.44,https://nube.ine.gob.bo/index.php/s/CZrR0dVeY4b3H2C/download,True
2026-06-18 09:03:54-04:00,"Oruro Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,289.42,https://nube.ine.gob.bo/index.php/s/HVzmerBomagDPaw/download,True
2026-06-18 09:03:58-04:00,"Potosí Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,279.29,https://nube.ine.gob.bo/index.php/s/YPI0V9per2xZwOZ/download,True
2026-06-18 09:04:01-04:00,"Tarija Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,268.17,https://nube.ine.gob.bo/index.php/s/MMpMZwzv0RgyARA/download,True
2026-06-18 09:04:05-04:00,"Santa Cruz Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,311.01,https://nube.ine.gob.bo/index.php/s/vHMtPYaiiAxM0Zx/download,True
2026-06-18 09:04:08-04:00,"Beni Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,260.71,https://nube.ine.gob.bo/index.php/s/yaUyZNXjhD4Ihpl/download,True
2026-06-18 11:14:26-04:00,"Pando Parque Automotor, por Municipio y Clase de Vehículo, 2003 – 2025",Parque Automotor,spreadsheet,258.57,https://nube.ine.gob.bo/index.php/s/2k6O3f4t6tpNXKe/download,True
2026-06-18 11:16:12-04:00,"Bolivia – Conversiones de Vehículos a Gas Natural Vehicular según Año y Trimestre, 2010 – 2025",Parque Automotor,spreadsheet,87.58,https://nube.ine.gob.bo/index.php/s/wmW5MXJJdTBtme0/download,True
2026-06-18 11:16:51-04:00,"Bolivia – Conversiones de Vehículos por Tipo de Vehículo a Gas Natural Vehicular según Año, 2017 – 2025",Parque Automotor,spreadsheet,81.06,https://nube.ine.gob.bo/index.php/s/HwaJ6hXpYmfmgTN/download,True
2026-06-18 11:17:23-04:00,"Bolivia – Vehículos con Recalificaciones de Cilindros según Año y Trimestre, 2011 – 2025",Parque Automotor,spreadsheet,95.78,https://nube.ine.gob.bo/index.php/s/MCE8FHTGVukGg8g/download,True
2026-06-18 11:17:59-04:00,"Bolivia – Vehículos con Recalificaciones de Cilindros por Tipo de Vehículo según Año, 2017 – 2025",Parque Automotor,spreadsheet,81.09,https://nube.ine.gob.bo/index.php/s/7QXSILj5eD6oinM/download,True
2026-06-23 12:33:33-04:00,"Bolivia Parque Automotor por Tipo de Servicio, Clase de Vehículo y Modelo, 2003 – 2025",Parque Automotor,spreadsheet,320.39,https://nube.ine.gob.bo/index.php/s/jlXVWWo0rtDU3kB/download,True
2026-06-23 13:03:54-04:00,"Bolivia Parque Automotor por Tipo de Servicio, Clase de Vehículo y Capacidad de Carga, 2003 – 2025",Parque Automotor,spreadsheet,302.05,https://nube.ine.gob.bo/index.php/s/F1KAkKLlf8XzrGn/download,True
2026-06-23 14:31:58-04:00,"Bolivia Parque Automotor por Tipo de Servicio, Clase de Vehículo y Cilindrada, 2003 – 2025",Parque Automotor,spreadsheet,280.68,https://nube.ine.gob.bo/index.php/s/klGBNQVYvPYbMOK/download,True
2026-06-23 14:44:32-04:00,"Bolivia Parque Automotor, según Departamento y Tipo de Servicio, 2003 – 2025",Parque Automotor,spreadsheet,262.15,https://nube.ine.gob.bo/index.php/s/w8kgTAQaj0mkXrz/download,True
2026-06-23 17:28:39-04:00,SERVICIO DE ELABORACIÓN DEL PLAN DE MEDIOS Y EJECUCIÓN PARA LA DIFUSIÓN DE CAMPAÑAS PUBLICITARIAS,Convocatorias de Bienes y Servicios,pdf,161.7,https://nube.ine.gob.bo/index.php/s/uK6hgrGRszSQ7yo/download,True
2026-06-23 17:29:00-04:00,"SERVICIO DE IMPRESIÓN DE MATERIAL COMUNICACIONAL, DIFUSIÓN Y APOYO A LAS ACTIVIDADES DE COMUNICACIÓN DEL CENSO AGROPECUARIO",Convocatorias de Bienes y Servicios,pdf,173.63,https://nube.ine.gob.bo/index.php/s/R0M8Kn0BaC5ks8W/download,True
2026-06-24 15:25:15-04:00,"Bolivia: Índice de consumo de energía eléctrica de la industria manufacturera según trimestre, 2017 – 2026",Cuadros Estadísticos,spreadsheet,277.88,https://nube.ine.gob.bo/index.php/s/YgTbOXPHRemtmqs/download,True
2026-06-24 15:36:13-04:00,Bolivia: Situación económica de la Industria manufacturera segun año y trimestre 2017 – 2026,Cuadros Estadísticos,spreadsheet,262.74,https://nube.ine.gob.bo/index.php/s/RogOGqiVzMQYwGx/download,True
2026-06-24 15:42:14-04:00,Bolivia: Porcentaje de utilización de la capacidad productiva instalada de la industria manufacturera según trimestre 2017 – 2026,Cuadros Estadísticos,spreadsheet,262.79,https://nube.ine.gob.bo/index.php/s/rmFjGFy0nomAE9U/download,True
2026-06-24 16:30:11-04:00,"Bolivia: Índice de volumen de ventas de la industria manufacturera según trimestre, 2017 – 2026",Cuadros Estadísticos,spreadsheet,410.91,https://nube.ine.gob.bo/index.php/s/SFB9GIQSLoMk8ub/download,True
2026-06-24 16:54:46-04:00,"Bolivia: Índice de volumen de producción de la industria manufacturera según trimestre, 2017 – 2026",Cuadros Estadísticos,spreadsheet,412.12,https://nube.ine.gob.bo/index.php/s/POWVT4ZqvMZUIBl/download,True
2026-06-29 07:30:42-04:00,📥,Encuesta de Hogares,spreadsheet,100.25,https://nube.ine.gob.bo/index.php/s/YbkX6fDu8YrgXFY/download,True
2026-06-29 07:31:29-04:00,📥,Encuesta de Hogares,spreadsheet,128.32,https://nube.ine.gob.bo/index.php/s/KS6eAg1hG64vP7s/download,True
2026-06-29 07:32:20-04:00,📥,Encuesta de Hogares,spreadsheet,101.04,https://nube.ine.gob.bo/index.php/s/6qmcDjn3SUmO2nE/download,True
2026-06-29 07:32:44-04:00,📥,Encuesta de Hogares,spreadsheet,99.67,https://nube.ine.gob.bo/index.php/s/dILqz3hPKftHFPM/download,True
2026-06-29 07:33:59-04:00,📥,Encuesta de Hogares,spreadsheet,85.43,https://nube.ine.gob.bo/index.php/s/QX3kWUbSNZs7ASm/download,True
2026-06-29 07:34:53-04:00,📥,Encuesta de Hogares,spreadsheet,91.02,https://nube.ine.gob.bo/index.php/s/lvStRR9mvcOd30W/download,True
2026-06-29 07:35:27-04:00,📥,Encuesta de Hogares,spreadsheet,75.09,https://nube.ine.gob.bo/index.php/s/5IgoDp9yIf24EuI/download,True
2026-06-29 07:35:52-04:00,📥,Encuesta de Hogares,spreadsheet,79.68,https://nube.ine.gob.bo/index.php/s/0Qi0MhCpljuXSW9/download,True
2026-06-29 07:36:22-04:00,📥,Encuesta de Hogares,spreadsheet,72.38,https://nube.ine.gob.bo/index.php/s/E2ComWzIgVjHwne/download,True
2026-06-29 07:36:47-04:00,📥,Encuesta de Hogares,spreadsheet,78.06,https://nube.ine.gob.bo/index.php/s/A6bWu8YlAcGzxRk/download,True
2026-06-29 07:37:57-04:00,📥,Encuesta de Hogares,spreadsheet,92.28,https://nube.ine.gob.bo/index.php/s/WlSFHdonmCEyw2q/download,True
2026-06-29 07:39:10-04:00,📥,Encuesta de Hogares,spreadsheet,85.25,https://nube.ine.gob.bo/index.php/s/ItJQhsymtb1jRLp/download,True
2026-06-29 07:39:37-04:00,📥,Encuesta de Hogares,spreadsheet,86.7,https://nube.ine.gob.bo/index.php/s/eJbQOoTTZsCvEpb/download,True
2026-06-29 07:40:10-04:00,📥,Encuesta de Hogares,spreadsheet,92.34,https://nube.ine.gob.bo/index.php/s/Ibl7mCDPWFdM2Xx/download,True
2026-06-29 07:41:25-04:00,📥,Encuesta de Hogares,spreadsheet,76.55,https://nube.ine.gob.bo/index.php/s/3ETbleoRktQrGhh/download,True
2026-06-29 07:42:13-04:00,📥,Encuesta de Hogares,spreadsheet,92.05,https://nube.ine.gob.bo/index.php/s/1bEJu3g3t9aXXPT/download,True
2026-06-29 07:42:45-04:00,📥,Encuesta de Hogares,spreadsheet,76.92,https://nube.ine.gob.bo/index.php/s/tPuT7pTG0I1hNYw/download,True
2026-06-29 07:43:07-04:00,📥,Encuesta de Hogares,spreadsheet,81.17,https://nube.ine.gob.bo/index.php/s/umlwUmPQSVfhjAN/download,True
2026-06-29 07:43:45-04:00,📥,Encuesta de Hogares,spreadsheet,82.6,https://nube.ine.gob.bo/index.php/s/vdy5sLHiMdY6Jrl/download,True
2026-06-29 07:44:10-04:00,📥,Encuesta de Hogares,spreadsheet,80.76,https://nube.ine.gob.bo/index.php/s/kk1bbqJLwwy0Vaf/download,True
2026-06-29 07:44:40-04:00,📥,Encuesta de Hogares,spreadsheet,80.62,https://nube.ine.gob.bo/index.php/s/uTLzdcUfAQSaSHU/download,True
2026-06-29 07:45:02-04:00,📥,Encuesta de Hogares,spreadsheet,85.69,https://nube.ine.gob.bo/index.php/s/JjkWII5aMEPaVCd/download,True
2026-06-29 07:45:40-04:00,📥,Encuesta de Hogares,spreadsheet,91.91,https://nube.ine.gob.bo/index.php/s/WPhwEPQ37I76P5D/download,True
2026-06-29 07:46:05-04:00,📥,Encuesta de Hogares,spreadsheet,72.01,https://nube.ine.gob.bo/index.php/s/2JO0yFstcmkpZ2r/download,True
2026-06-29 07:46:40-04:00,📥,Encuesta de Hogares,spreadsheet,73.74,https://nube.ine.gob.bo/index.php/s/dARxFdn2WmoRQiG/download,True
2026-06-29 07:46:59-04:00,📥,Encuesta de Hogares,spreadsheet,70.43,https://nube.ine.gob.bo/index.php/s/Ehfyl4yetauuIIb/download,True
2026-06-29 07:47:23-04:00,📥,Encuesta de Hogares,spreadsheet,76.97,https://nube.ine.gob.bo/index.php/s/uIr2Y8wrC7Ozktt/download,True
2026-06-29 07:47:43-04:00,📥,Encuesta de Hogares,spreadsheet,66.06,https://nube.ine.gob.bo/index.php/s/Yt3dz2cPBcXfDEP/download,True
2026-06-29 07:48:04-04:00,📥,Encuesta de Hogares,spreadsheet,72.65,https://nube.ine.gob.bo/index.php/s/7SCzw5h0PpGeSa9/download,True
2026-06-29 07:48:46-04:00,📥,Encuesta de Hogares,spreadsheet,91.17,https://nube.ine.gob.bo/index.php/s/IFrqgBHUT756FdM/download,True
2026-06-29 09:38:29-04:00,"SANTA CRUZ: INGRESO PROMEDIO MENSUAL EN LA OCUPACIÓN PRINCIPAL, SEGÚN CARACTERÍSTICAS OCUPACIONALES, 2011 – 2025",Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,182.21,https://nube.ine.gob.bo/index.php/s/WP6OKvnakOAt1DR/download,True
2026-06-29 09:46:18-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA, TIPO Y TENENCIA DE LA VIVIENDA, 2011 – 2025",Encuesta de Hogares,spreadsheet,90.95,https://nube.ine.gob.bo/index.php/s/zx19H6zT6yv0Gqq/download,True
2026-06-29 09:46:27-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA, 2011-2025",Encuesta de Hogares,spreadsheet,76.26,https://nube.ine.gob.bo/index.php/s/6kOhSpqOB4l74ym/download,True
2026-06-29 09:48:23-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA Y TENENCIA DE LA VIVIENDA, 2011 – 2025",Encuesta de Hogares,spreadsheet,91.78,https://nube.ine.gob.bo/index.php/s/AaaU17hIxfH6NHO/download,True
2026-06-29 09:48:49-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,174.86,https://nube.ine.gob.bo/index.php/s/6sCn0SRj9CEn1xp/download,True
2026-06-29 09:49:51-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,146.57,https://nube.ine.gob.bo/index.php/s/6jVcOTuuobDffyQ/download,True
2026-06-29 09:50:06-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,199.73,https://nube.ine.gob.bo/index.php/s/MrYtkdnZNgZcput/download,True
2026-06-29 09:50:45-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,242.59,https://nube.ine.gob.bo/index.php/s/Whg5teAAiF3IG3C/download,True
2026-06-29 09:51:09-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,110.42,https://nube.ine.gob.bo/index.php/s/Hk0FXFbSli3tJ4m/download,True
2026-06-29 09:51:28-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,116.14,https://nube.ine.gob.bo/index.php/s/S63Wt5EfEqfyn4V/download,True
2026-06-29 09:51:46-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,189.48,https://nube.ine.gob.bo/index.php/s/9lQs5u0XjCj1DAi/download,True
2026-06-29 09:52:02-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,184.75,https://nube.ine.gob.bo/index.php/s/dHLRCCCDJp6dVl0/download,True
2026-06-29 09:52:25-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,110.35,https://nube.ine.gob.bo/index.php/s/dw7XyrtT4H74t5n/download,True
2026-06-29 09:52:44-04:00,📥,Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,191.65,https://nube.ine.gob.bo/index.php/s/pCoctRty3InicmM/download,True
2026-06-29 09:54:45-04:00,"BOLIVIA-ÁREA RURAL: INGRESO PROMEDIO MENSUAL EN LA OCUPACIÓN PRINCIPAL POR SEXO, SEGÚN CARACTERÍSTICAS OCUPACIONALES, 2011 – 2025",Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,173.86,https://nube.ine.gob.bo/index.php/s/s2xI57RHmXUJQXI/download,True
2026-06-29 09:55:17-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y TENENCIA DE LA VIVIENDA, 2011-2025",Encuesta de Hogares,spreadsheet,76.59,https://nube.ine.gob.bo/index.php/s/q1yPOSWgSZcohFj/download,True
2026-06-29 09:58:46-04:00,"ORURO: INGRESO PROMEDIO MENSUAL EN LA OCUPACIÓN PRINCIPAL, SEGÚN CARACTERÍSTICAS OCUPACIONALES, 2011 – 2025",Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,108.11,https://nube.ine.gob.bo/index.php/s/2QQRravOxYLlIG3/download,True
2026-06-29 09:58:49-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA Y MATERIALES DE CONSTRUCCIÓN UTILIZADOS EN PAREDES DE LA VIVIENDA, 2011 – 2025",Encuesta de Hogares,spreadsheet,81.12,https://nube.ine.gob.bo/index.php/s/Vy2h1z3wRFvz7Kh/download,True
2026-06-29 09:59:10-04:00,"POTOSÍ: INGRESO PROMEDIO MENSUAL EN LA OCUPACIÓN PRINCIPAL, SEGÚN CARACTERÍSTICAS OCUPACIONALES, 2011 – 2025",Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,114.15,https://nube.ine.gob.bo/index.php/s/HTd00I0vmiqyTb6/download,True
2026-06-29 09:59:42-04:00,"TARIJA: INGRESO PROMEDIO MENSUAL EN LA OCUPACIÓN PRINCIPAL, SEGÚN CARACTERÍSTICAS OCUPACIONALES, 2011 – 2025",Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,186.96,https://nube.ine.gob.bo/index.php/s/GzjITKqAnmLfGD2/download,True
2026-06-29 10:01:23-04:00,"PANDO: INGRESO PROMEDIO MENSUAL EN LA OCUPACIÓN PRINCIPAL, SEGÚN CARACTERÍSTICAS OCUPACIONALES, 2011 – 2025",Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,189.52,https://nube.ine.gob.bo/index.php/s/xy2pZ74tC2MmEi3/download,True
2026-06-29 10:01:34-04:00,"BENI: INGRESO PROMEDIO MENSUAL EN LA OCUPACIÓN PRINCIPAL, SEGÚN CARACTERÍSTICAS OCUPACIONALES, 2011 – 2025",Encuesta de Hogares (desde 1999 a la fecha),spreadsheet,108.94,https://nube.ine.gob.bo/index.php/s/vEXjCkM94KxsS98/download,True
2026-06-29 10:03:16-04:00,📥,Encuesta de Hogares,spreadsheet,97.84,https://nube.ine.gob.bo/index.php/s/SB5KVfqLDSXuXcm/download,True
2026-06-29 10:04:03-04:00,📥,Encuesta de Hogares,spreadsheet,72.17,https://nube.ine.gob.bo/index.php/s/291L7f6GjRvGpy6/download,True
2026-06-29 10:04:33-04:00,📥,Encuesta de Hogares,spreadsheet,91.5,https://nube.ine.gob.bo/index.php/s/sEW3rNxeaRNnngk/download,True
2026-06-29 10:06:46-04:00,"BOLIVIA: COBERTURA DE SEGUROS DE SALUD, SEGÚN DEPARTAMENTO Y SECTOR, 2011-2025",Encuesta de Hogares,spreadsheet,102.98,https://nube.ine.gob.bo/index.php/s/g2qsqDEfSPN2hKM/download,True
2026-06-29 10:07:11-04:00,"BOLIVIA: POBLACIÓN REGISTRADA O AFILIADA A SEGUROS DE SALUD, SEGÚN SEXO Y SECTOR, 2011-2025",Encuesta de Hogares,spreadsheet,92.61,https://nube.ine.gob.bo/index.php/s/QENMTkakBt1pglk/download,True
2026-06-29 10:09:02-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y MATERIAL DE CONSTRUCCIÓN UTILIZADO EN PAREDES DE LA VIVIENDA, 2011-2025",Encuesta de Hogares,spreadsheet,82.5,https://nube.ine.gob.bo/index.php/s/NFoXLM3sUYKLQoG/download,True
2026-06-29 10:09:56-04:00,📥,Encuesta de Hogares,spreadsheet,98.67,https://nube.ine.gob.bo/index.php/s/XcwoCSzmOzTpPB0/download,True
2026-06-29 10:11:13-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA Y MATERIALES DE CONSTRUCCIÓN UTILIZADOS EN TECHOS DE LA VIVIENDA, 2011 – 2025",Encuesta de Hogares,spreadsheet,80.61,https://nube.ine.gob.bo/index.php/s/Y93y7DsgNf6dFk3/download,True
2026-06-29 10:16:01-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y MATERIALES DE CONSTRUCCIÓN UTILIZADO EN TECHOS DE LA VIVIENDA, 2011-2025",Encuesta de Hogares,spreadsheet,80.35,https://nube.ine.gob.bo/index.php/s/HlOoE73RTZOZu31/download,True
2026-06-29 10:20:14-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA Y MATERIALES DE CONSTRUCCIÓN UTILIZADOS EN PISOS DE LA VIVIENDA, 2011 – 2025",Encuesta de Hogares,spreadsheet,85.55,https://nube.ine.gob.bo/index.php/s/2ylTYTjkB3UIw8q/download,True
2026-06-29 10:28:01-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y MATERIALES DE CONSTRUCCIÓN UTILIZADO EN PISOS DE LA VIVIENDA, 2011-2025",Encuesta de Hogares,spreadsheet,91.93,https://nube.ine.gob.bo/index.php/s/N4xTXlFQsO4WsaN/download,True
2026-06-29 10:31:21-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA, NÚMERO DE PERSONAS POR CUARTO O HABITACIONES PARA DORMIR, 2011 – 2025",Encuesta de Hogares,spreadsheet,71.88,https://nube.ine.gob.bo/index.php/s/Blp9su5rbXvdy6i/download,True
2026-06-29 10:36:14-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y NÚMERO DE PERSONAS POR CUARTO O HABITACIONES PARA DORMIR, 2011-2025",Encuesta de Hogares,spreadsheet,73.41,https://nube.ine.gob.bo/index.php/s/hphUcuqZECONyy0/download,True
2026-06-29 10:38:36-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA Y NÚMERO DE PERSONAS POR CUARTO O HABITACIONES MULTIUSO, 2011 – 2025",Encuesta de Hogares,spreadsheet,70.33,https://nube.ine.gob.bo/index.php/s/7vbpjMNPWdabxNZ/download,True
2026-06-29 10:41:44-04:00,"BOLIVIA: HOGARES SEGÚN ÁREA Y DISPONIBILIDAD DE CUARTO EXCLUSIVO PARA COCINAR, 2011 – 2025",Encuesta de Hogares,spreadsheet,66.12,https://nube.ine.gob.bo/index.php/s/3PsjQ039dVUHUkp/download,True
2026-06-29 11:00:56-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y NÚMERO DE PERSONAS POR CUARTO O HABITACIONES MULTIUSO, 2011-2025",Encuesta de Hogares,spreadsheet,76.65,https://nube.ine.gob.bo/index.php/s/WM6w5QGdaQ5ZQaC/download,True
2026-06-29 11:02:42-04:00,📥,Pobreza y Desigualdad,spreadsheet,300.86,https://nube.ine.gob.bo/index.php/s/ybB63ivM10ViiJH/download,True
2026-06-29 11:03:17-04:00,📥,Pobreza y Desigualdad,spreadsheet,301.08,https://nube.ine.gob.bo/index.php/s/pmC0tIulettaTEG/download,True
2026-06-29 11:03:56-04:00,"BOLIVIA: HOGARES SEGÚN DEPARTAMENTO Y DISPONIBILIDAD DE CUARTO EXCLUSIVO PARA COCINAR, 2011-2025",Encuesta de Hogares,spreadsheet,72.32,https://nube.ine.gob.bo/index.php/s/MdFy6WyyhwHh2U6/download,True
2026-06-29 11:18:25-04:00,"BOLIVIA: INCIDENCIA DE POBREZA(1), SEGÚN DEPARTAMENTO, 2016-2025",Pobreza y Desigualdad,spreadsheet,347.83,https://nube.ine.gob.bo/index.php/s/Jwbz9yvOAjt3eFo/download,True
2026-06-29 11:19:00-04:00,"BOLIVIA: RAZÓN DE PERCENTIL PARA EL INGRESO PER CÁPITA MENSUAL, 2005 – 2025",Pobreza y Desigualdad,spreadsheet,311.09,https://nube.ine.gob.bo/index.php/s/WwHJTCz1GFtDAvJ/download,True
2026-06-29 11:32:58-04:00,"BOLIVIA:INDICADORES DE POBREZA EXTREMA(1), SEGÚN ÁREA, 2016-2025",Pobreza y Desigualdad,spreadsheet,317.38,https://nube.ine.gob.bo/index.php/s/S9q946tPUVX3P8i/download,True
2026-06-29 11:33:14-04:00,"BOLIVIA: INCIDENCIA DE POBREZA EXTREMA(1), SEGÚN DEPARTAMENTO, 2016-2025",Pobreza y Desigualdad,spreadsheet,328.28,https://nube.ine.gob.bo/index.php/s/sXTvYcP5MQeRaU9/download,True
2026-06-29 11:34:20-04:00,"BOLIVIA: ÍNDICE DE GINI PARA EL INGRESO PER CÁPITA MENSUAL, SEGÚN ÁREA, 2005 – 2025",Pobreza y Desigualdad,spreadsheet,320.46,https://nube.ine.gob.bo/index.php/s/HUlsrhvWNgm5hvC/download,True
2026-06-29 12:42:51-04:00,"BOLIVIA: HOGARES CON ACCESO A TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN (TIC), SEGÚN ÁREA, 2013 – 2025",Encuesta de Hogares,spreadsheet,91.82,https://nube.ine.gob.bo/index.php/s/XcwdNXsCJfVkr3C/download,True
2026-06-29 13:21:05-04:00,"BOLIVIA: POBLACIÓN DE 5 AÑOS O MÁS DE EDAD QUE UTILIZARON TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN (TIC) EN LOS ÚLTIMOS TRES MESES, SEGÚN SEXO, 2013 – 2025",Encuesta de Hogares,spreadsheet,85.3,https://nube.ine.gob.bo/index.php/s/vkCvWQMAlncaBIH/download,True
2026-06-29 13:22:18-04:00,"BOLIVIA: POBLACIÓN DE 5 AÑOS O MÁS DE EDAD QUE UTILIZARON TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN (TIC) EN LOS ÚLTIMOS TRES MESES, SEGÚN ÁREA, 2013 – 2025",Encuesta de Hogares,spreadsheet,86.76,https://nube.ine.gob.bo/index.php/s/3Vt3FHQ6kjWVtN1/download,True
2026-06-29 13:24:20-04:00,"BOLIVIA: POBLACIÓN DE 5 AÑOS O MÁS DE EDAD QUE UTILIZARON TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN (TIC) EN LOS ÚLTIMOS TRES MESES, SEGÚN DEPARTAMENTO, 2013 – 2025",Encuesta de Hogares,spreadsheet,92.32,https://nube.ine.gob.bo/index.php/s/X5LEIq7q6k3hMdf/download,True
2026-06-29 13:52:13-04:00,"BOLIVIA: NIVEL DE INSTRUCCIÓN ALCANZADO POR LA POBLACIÓN DE 19 AÑOS O MÁS EDAD POR SEXO, SEGÚN ÁREA, 2011 – 2025",Encuesta de Hogares,spreadsheet,100.03,https://nube.ine.gob.bo/index.php/s/7glyCeGM8VOs2i7/download,True
2026-06-29 13:52:20-04:00,"BOLIVIA: NIVEL DE INSTRUCCIÓN ALCANZADO POR LA POBLACIÓN DE 19 AÑOS O MÁS EDAD POR SEXO, SEGÚN DEPARTAMENTO, 2011 – 2025",Encuesta de Hogares,spreadsheet,127.49,https://nube.ine.gob.bo/index.php/s/uiLVtPaJA4G7pEl/download,True
2026-06-29 13:59:27-04:00,"BOLIVIA: POBLACIÓN MATRICULADA DE 5 A 39 AÑOS DE EDAD POR SEXO, SEGÚN ÁREA Y NIVEL DE MATRICULACIÓN, 2011-2025",Encuesta de Hogares,spreadsheet,100.75,https://nube.ine.gob.bo/index.php/s/JojT78gzirAuTIb/download,True
2026-06-29 14:03:01-04:00,"BOLIVIA: POBLACIÓN MATRICULADA DE 5 A 39 AÑOS DE EDAD POR TIPO DE ESTABLECIMIENTO, SEGÚN SEXO Y NIVEL DE MATRICULACIÓN, 2011-2025",Encuesta de Hogares,spreadsheet,99.08,https://nube.ine.gob.bo/index.php/s/GlnicKcFWeIsEaU/download,True
2026-06-29 14:06:13-04:00,"BOLIVIA: TASA DE ALFABETISMO EN LA POBLACIÓN DE 15 AÑOS O MÁS DE EDAD POR SEXO, SEGÚN ÁREA, 2011 – 2025",Encuesta de Hogares,spreadsheet,85.46,https://nube.ine.gob.bo/index.php/s/HRHjzE1kfiShQht/download,True
2026-06-29 14:07:24-04:00,"BOLIVIA: TASA DE ALFABETISMO EN LA POBLACIÓN DE 15 AÑOS O MÁS DE EDAD POR SEXO, SEGÚN DEPARTAMENTO, 2011 – 2025",Encuesta de Hogares,spreadsheet,91.02,https://nube.ine.gob.bo/index.php/s/GIFqZt96AIQbvYM/download,True
